game_name,event,date,idvisitor_converted,idvisit,idlink_va,server_time,idaction_name,custom_dimension_2,datetime,days_since_july_2,week_number,time_group_week,time_group_month
Primary Colors,Completed,2025-09-25,233,237,257,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-09-26,218,220,253,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-09-27,189,194,218,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-09-28,100,102,115,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-09-29,105,108,117,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-09-30,91,92,101,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-01,190,190,202,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-02,140,144,160,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-03,250,253,274,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-04,249,256,284,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-05,150,150,166,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-06,278,285,307,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-07,253,253,275,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-08,185,188,205,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-09,98,99,113,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-10,91,91,101,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-11,122,125,146,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-12,96,98,106,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-13,116,116,131,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-14,179,183,197,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-15,156,158,172,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-16,83,85,95,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-17,73,74,82,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-18,76,79,85,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-19,62,66,79,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-20,56,56,66,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-21,61,63,74,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-22,62,62,66,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-23,52,52,54,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Completed,2025-10-24,56,57,65,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-12,71,72,88,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-13,102,107,119,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-14,112,114,138,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-15,77,77,87,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-16,80,81,86,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-17,196,197,238,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-18,171,179,230,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-19,289,297,346,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-20,4693,4718,5451,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-21,2346,2434,2830,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-22,3497,3552,4128,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-23,1954,1974,2352,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-24,799,803,924,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-25,346,347,419,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-26,310,312,383,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-27,259,268,329,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-28,139,142,174,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-29,135,143,170,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-09-30,112,114,136,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-01,242,244,278,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-02,189,194,232,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-03,306,310,353,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-04,312,321,385,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-05,198,200,228,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-06,354,369,437,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-07,310,317,368,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-08,228,235,278,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-09,131,137,168,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-10,117,118,136,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-11,155,159,192,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-12,135,137,160,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-13,149,156,184,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-14,232,239,275,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-15,214,220,254,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-16,108,113,132,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-17,93,94,110,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-18,98,105,130,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-19,74,80,103,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-20,72,74,92,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-21,80,89,109,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-22,78,82,96,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-23,68,71,83,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Colors,Started,2025-10-24,69,70,83,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-26,48,48,68,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-27,2404,2417,2578,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-28,1412,1486,1579,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-29,1715,1770,1860,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-30,772,799,836,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-08-31,265,279,306,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-09-01,283,292,299,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-09-02,138,140,151,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Completed,2025-09-03,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-26,65,62,95,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-27,3773,3782,4730,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-28,2197,2351,2905,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-29,2697,2779,3370,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-30,1284,1337,1606,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-08-31,476,508,639,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-09-01,453,474,537,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-09-02,213,217,255,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion I,Started,2025-09-03,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-26,58,59,88,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-27,273,283,320,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-28,143,151,178,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-29,137,144,171,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-30,1170,1188,1266,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-08-31,677,700,748,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-09-01,2590,2617,2739,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-09-02,1462,1507,1635,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Completed,2025-09-03,18,16,41,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-26,58,59,88,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-27,273,283,320,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-28,174,185,216,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-29,175,185,227,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-30,1876,1883,2242,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-08-31,1096,1142,1394,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-09-01,4260,4307,5159,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-09-02,2311,2406,2951,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Primary Emotion II,Started,2025-09-03,17,15,40,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-08,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-09,1,1,1,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-14,5,5,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-15,3,3,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-22,88,126,156,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-23,279,351,458,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-24,129,172,260,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-25,205,241,351,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-26,2545,2629,3371,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-27,1068,1130,1568,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-28,2617,2696,3499,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-29,2656,3063,3612,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-30,1043,1195,1319,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-07-31,423,440,462,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-01,344,354,375,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-02,290,294,313,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-03,154,158,169,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-04,207,211,219,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-05,293,296,311,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-06,214,219,231,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-07,148,153,201,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-08,195,201,208,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-09,145,150,161,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-10,108,117,127,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-11,64,65,71,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-12,128,133,144,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-13,169,172,183,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-14,91,92,106,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-15,118,123,131,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-16,164,170,188,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-17,90,93,102,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-18,129,131,139,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-19,130,132,146,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-20,147,150,156,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-21,83,86,93,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-22,100,102,105,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-23,138,141,149,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-24,90,94,105,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-25,62,63,68,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-26,50,52,62,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-27,62,63,71,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-28,53,54,57,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-29,55,56,64,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-30,61,62,67,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-08-31,46,46,51,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-01,63,63,67,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-02,56,57,64,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-03,35,35,35,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-04,24,24,24,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-05,33,33,36,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-06,28,28,28,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-07,10,10,11,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-08,23,23,23,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-09,39,39,41,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-10,42,42,43,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-11,56,56,59,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-12,56,56,60,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-13,54,54,61,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-14,50,51,52,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-15,72,72,77,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-16,80,80,85,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-17,1896,1898,1948,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-18,908,919,938,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-19,2527,2537,2615,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-20,1107,1117,1137,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-21,223,225,238,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-22,142,143,152,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-23,106,107,109,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-24,97,99,103,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-25,66,66,67,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-26,70,71,77,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-27,57,57,62,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-28,45,45,57,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-29,58,58,65,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-09-30,70,70,73,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-01,46,47,49,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-02,27,27,31,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-03,34,34,36,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-04,35,35,40,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-05,20,20,23,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-06,36,36,43,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-07,40,40,40,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-08,42,42,45,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-09,37,38,38,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-10,48,48,50,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-11,37,37,39,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-12,19,19,19,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-13,32,32,34,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-14,48,48,51,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-15,51,51,52,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-16,30,31,31,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-17,44,44,44,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-18,52,52,57,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-19,37,37,40,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-20,46,47,55,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-21,26,26,27,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-22,40,40,40,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-23,29,29,30,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Completed,2025-10-24,32,31,32,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-08,4,4,6,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-09,2,2,3,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-14,10,12,16,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-15,6,6,9,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-22,119,170,221,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-23,360,467,638,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-24,168,218,356,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-25,270,309,469,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-26,4293,4461,6477,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-27,1884,2043,3162,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-28,4391,4553,6626,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-29,4915,5819,7578,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-30,1835,2137,2735,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-07-31,675,707,807,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-01,537,547,628,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-02,425,440,485,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-03,228,233,270,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-04,265,269,295,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-05,443,447,511,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-06,308,318,350,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-07,203,214,291,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-08,249,260,290,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-09,201,211,232,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-10,132,142,158,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-11,86,88,96,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-12,162,168,188,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-13,196,205,228,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-14,101,104,122,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-15,143,149,163,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-16,194,202,226,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-17,117,121,136,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-18,147,150,167,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-19,161,164,182,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
Quantity Comparison,Started,2025-08-20,185,192,202,2025-02-25,1,1,2025-02-25,0,1,Week 1,February 2025
